"","Subbasin","each","rkt.pval","rkt.Sen","rkt.tau","RKTtrend","samples","sum.taxon"
"1218","Black River Subbasin","Soyedina",0.820216749509663,0,0.00688976377952756,"none",8,5.18367005249272
"1219","Coal Creek (Cedar) Subbasin","Soyedina",1,0,0,"none",0,0
"1220","Coal Creek (Green) Subbasin","Soyedina",1,0,0,"none",0,0
"1221","Covington Creek Subbasin","Soyedina",0.958613070932737,0,-0.0023696682464455,"none",4,3.82558760683761
"1222","Deep Creek Subbasin","Soyedina",0.664389443171999,0,-0.0183150183150183,"none",1,0.9375
"1223","Duwamish River Subbasin","Soyedina",0.619796388494133,0,0.0261780104712042,"none",1,0.46875
"1224","E Lake Sammamish Subbasin","Soyedina",0.951170269296935,0,-0.00282885431400283,"none",2,0.645833333333333
"1225","E Lake Washington - Kenmore N Subbasin","Soyedina",1,0,0,"none",0,0
"1226","E Lake Washington - Kenmore S Subbasin","Soyedina",0.193059060876436,0,-0.108333333333333,"none",1,0.384615384615385
"1227","Evans Creek Subbasin","Soyedina",0.145287789095267,0,0.0736543909348442,"none",6,3.12211855889231
"1228","Forbes Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1229","Issaquah Creek Subbasin","Soyedina",0.316643002416257,0,-0.00839160839160839,"none",4,5.8015873015873
"1230","Jenkins Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1231","Kelsey Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1232","Little Bear Creek Subbasin","Soyedina",0.604611513697939,0,-0.00836501901140684,"none",3,2.7948275862069
"1233","Lower Cedar River Subbasin","Soyedina",0.64224772917243,0,0.0168776371308017,"none",12,7.59873755389184
"1234","Lower Green River - E Subbasin","Soyedina",0.359381394904088,0,-0.0751445086705202,"none",9,14.8750336725159
"1235","Lower Green River - W Subbasin","Soyedina",0.907868500949536,0,-0.019047619047619,"none",1,1.25
"1236","Lyon Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1237","May Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1238","McAleer Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1239","Middle Green River Subbasin","Soyedina",0.116310213121147,0,0.0690826727066818,"none",19,71.6132650748722
"1240","Mill Creek Subbasin","Soyedina",0.740294748754111,0,-0.0202312138728324,"none",3,2.98800777873811
"1241","Miller Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1242","Newaukum Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1243","North Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1244","S Fork Snoqualmie Subbasin","Soyedina",1,0,0,"none",0,0
"1245","Sammamish River Subbasin","Soyedina",0.343985167566053,0,-0.0384615384615385,"none",18,36.9010743642323
"1246","Soos Creek Subbasin","Soyedina",0.678709848268825,0,-0.00912778904665314,"none",3,1.4887041773231
"1247","Swamp Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1248","Thornton Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1249","Tibbetts Creek Subbasin","Soyedina",1,0,0,"none",0,0
"1250","Upper Cedar River Subbasin","Soyedina",1,0,0,"none",0,0
"1251","Vashon-Maury Island Subbasin","Soyedina",0.527657321448047,0,-0.0474308300395257,"none",5,1.80689775910364
"1252","W Lake Sammamish Subbasin","Soyedina",0.154728923485379,0,-0.0442477876106195,"none",1,0.666666666666667
"1253","W Lake Washington - Seattle N Subbasin","Soyedina",0.495232639428152,0,-0.0915032679738562,"none",4,1.71307416772019
"1254","W Lake Washington - Seattle S Subbasin","Soyedina",0.935929635257288,0,0.00655021834061135,"none",7,3.81485745614035
"1255","Bear Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1256","Black River Subbasin","Soliperla",1,0,0,"none",0,0
"1257","Coal Creek (Cedar) Subbasin","Soliperla",1,0,0,"none",0,0
"1258","Coal Creek (Green) Subbasin","Soliperla",1,0,0,"none",0,0
"1259","Covington Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1260","Deep Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1261","Duwamish River Subbasin","Soliperla",1,0,0,"none",0,0
"1262","E Lake Sammamish Subbasin","Soliperla",1,0,0,"none",0,0
"1263","E Lake Washington - Kenmore N Subbasin","Soliperla",1,0,0,"none",0,0
"1264","E Lake Washington - Kenmore S Subbasin","Soliperla",1,0,0,"none",0,0
"1265","Evans Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1266","Forbes Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1267","Issaquah Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1268","Jenkins Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1269","Kelsey Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1270","Little Bear Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1271","Lower Cedar River Subbasin","Soliperla",1,0,0,"none",0,0
"1272","Lower Green River - E Subbasin","Soliperla",1,0,0,"none",0,0
"1273","Lower Green River - W Subbasin","Soliperla",1,0,0,"none",0,0
"1274","Lyon Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1275","May Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1276","McAleer Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1277","Middle Green River Subbasin","Soliperla",1,0,0,"none",0,0
"1278","Mill Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1279","Miller Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1280","Newaukum Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1281","North Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1282","S Fork Snoqualmie Subbasin","Soliperla",1,0,0,"none",0,0
"1283","Sammamish River Subbasin","Soliperla",1,0,0,"none",0,0
"1284","Soos Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1285","Swamp Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1286","Thornton Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1287","Tibbetts Creek Subbasin","Soliperla",1,0,0,"none",0,0
"1288","Upper Cedar River Subbasin","Soliperla",1,0,0,"none",0,0
"1289","Vashon-Maury Island Subbasin","Soliperla",1,0,0,"none",0,0
"1290","W Lake Sammamish Subbasin","Soliperla",1,0,0,"none",0,0
"1291","W Lake Washington - Seattle N Subbasin","Soliperla",1,0,0,"none",0,0
"1292","W Lake Washington - Seattle S Subbasin","Soliperla",1,0,0,"none",0,0
"1293","Bear Creek Subbasin","Skwala",0.000879674762297666,-0.13888888888889,-0.194736842105263,"negative",123,666.602144421964
"1294","Black River Subbasin","Skwala",0.73313334690829,0,-0.00688976377952756,"none",4,9.85225406777131
"1295","Coal Creek (Cedar) Subbasin","Skwala",0.162914137062682,0,0.178082191780822,"none",19,51.9897643779223
"1296","Coal Creek (Green) Subbasin","Skwala",0.801174245209842,-0.040441176470588,-0.031496062992126,"none",36,614.842007257448
"1297","Covington Creek Subbasin","Skwala",0.948690171388036,0,-0.00592417061611374,"none",70,412.112287851552
"1298","Deep Creek Subbasin","Skwala",0.149769516029715,-0.119318181818181,-0.183150183150183,"none",25,156.983579187295
"1299","Duwamish River Subbasin","Skwala",1,0,0,"none",0,0
"1300","E Lake Sammamish Subbasin","Skwala",0.00460237840500111,0,-0.13012729844413,"negative",13,28.5462035756154
"1301","E Lake Washington - Kenmore N Subbasin","Skwala",1,0,0,"none",0,0
"1302","E Lake Washington - Kenmore S Subbasin","Skwala",0.104705784808487,-0.152731259968102,-0.308333333333333,"none",14,59.1008271857814
"1303","Evans Creek Subbasin","Skwala",4.32726693726515e-05,0,-0.277620396600567,"negative",13,34.5581607934549
"1304","Forbes Creek Subbasin","Skwala",0.363722327380712,0,-0.0571428571428571,"none",1,0.434782608695652
"1305","Issaquah Creek Subbasin","Skwala",0.024439742747649,0,-0.120979020979021,"negative",108,400.106666761718
"1306","Jenkins Creek Subbasin","Skwala",0.880653512857663,0,0.0204081632653061,"none",28,90.5017639673829
"1307","Kelsey Creek Subbasin","Skwala",1,0,0,"none",0,0
"1308","Little Bear Creek Subbasin","Skwala",0.0605749951904078,-0.0994318181818183,-0.115589353612167,"none",121,914.535518427186
"1309","Lower Cedar River Subbasin","Skwala",0.745692505957826,0,0.0182841068917018,"none",34,163.058307678481
"1310","Lower Green River - E Subbasin","Skwala",0.00738434329085447,0,-0.257225433526012,"negative",16,70.6224887534598
"1311","Lower Green River - W Subbasin","Skwala",1,0,0,"none",0,0
"1312","Lyon Creek Subbasin","Skwala",0.282663286931769,0.291614635364635,0.198529411764706,"none",17,105.86053262258
"1313","May Creek Subbasin","Skwala",0.0015816734378411,-0.34500745156483,-0.317494600431965,"negative",51,490.447600866329
"1314","McAleer Creek Subbasin","Skwala",0.88870559083523,0.0520833333333338,0.0292397660818713,"none",19,94.6222906866096
"1315","Middle Green River Subbasin","Skwala",0.0623544126394873,0,0.0656851642129105,"none",14,41.3237907925408
"1316","Mill Creek Subbasin","Skwala",0.489616203492746,-0.00130208333333359,-0.0838150289017341,"none",28,43.0064229501149
"1317","Miller Creek Subbasin","Skwala",1,0,0,"none",0,0
"1318","Newaukum Creek Subbasin","Skwala",0.707807880699348,-0.0266106442577035,-0.0297265160523187,"none",88,519.934165624776
"1319","North Creek Subbasin","Skwala",0.0128130973710905,0,-0.226130653266332,"negative",23,128.57941017316
"1320","S Fork Snoqualmie Subbasin","Skwala",0.219390034236399,-0.189413265306122,-0.222222222222222,"none",14,34.2981770833333
"1321","Sammamish River Subbasin","Skwala",0.141768420198349,0,-0.0694789081885856,"none",33,64.1329450359152
"1322","Soos Creek Subbasin","Skwala",0.00301328855316929,-0.100403225806452,-0.204868154158215,"negative",87,335.137977621216
"1323","Swamp Creek Subbasin","Skwala",0.000527710079604171,-0.15625,-0.393351800554017,"negative",25,109.273313492063
"1324","Thornton Creek Subbasin","Skwala",0.602878202643843,0,-0.0368421052631579,"none",1,0.333333333333333
"1325","Tibbetts Creek Subbasin","Skwala",0.00128785450442148,-0.189903846153846,-0.447115384615385,"negative",18,105.559446745205
"1326","Upper Cedar River Subbasin","Skwala",0.288190045658068,0.1171875,0.189542483660131,"none",16,78.2100097149439
"1327","Vashon-Maury Island Subbasin","Skwala",0.360642523215088,0,0.0434782608695652,"none",4,1.97619047619048
"1328","W Lake Sammamish Subbasin","Skwala",0.343970348493237,0,-0.123893805309735,"none",18,83.2856239155581
"1329","W Lake Washington - Seattle N Subbasin","Skwala",1,0,0,"none",0,0
"1330","W Lake Washington - Seattle S Subbasin","Skwala",1,0,0,"none",0,0
"1331","Bear Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1332","Black River Subbasin","Siphlonurus",1,0,0,"none",0,0
"1333","Coal Creek (Cedar) Subbasin","Siphlonurus",1,0,0,"none",0,0
"1334","Coal Creek (Green) Subbasin","Siphlonurus",1,0,0,"none",0,0
"1335","Covington Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1336","Deep Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1337","Duwamish River Subbasin","Siphlonurus",1,0,0,"none",0,0
"1338","E Lake Sammamish Subbasin","Siphlonurus",1,0,0,"none",0,0
"1339","E Lake Washington - Kenmore N Subbasin","Siphlonurus",1,0,0,"none",0,0
"1340","E Lake Washington - Kenmore S Subbasin","Siphlonurus",1,0,0,"none",0,0
"1341","Evans Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1342","Forbes Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1343","Issaquah Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1344","Jenkins Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1345","Kelsey Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1346","Little Bear Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1347","Lower Cedar River Subbasin","Siphlonurus",1,0,0,"none",0,0
"1348","Lower Green River - E Subbasin","Siphlonurus",1,0,0,"none",0,0
"1349","Lower Green River - W Subbasin","Siphlonurus",1,0,0,"none",0,0
"1350","Lyon Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1351","May Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1352","McAleer Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1353","Middle Green River Subbasin","Siphlonurus",1,0,0,"none",0,0
"1354","Mill Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1355","Miller Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1356","Newaukum Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1357","North Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1358","S Fork Snoqualmie Subbasin","Siphlonurus",0.163734354324592,0,-0.1,"none",1,0.267857142857143
"1359","Sammamish River Subbasin","Siphlonurus",1,0,0,"none",0,0
"1360","Soos Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1361","Swamp Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1362","Thornton Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1363","Tibbetts Creek Subbasin","Siphlonurus",1,0,0,"none",0,0
"1364","Upper Cedar River Subbasin","Siphlonurus",1,0,0,"none",0,0
"1365","Vashon-Maury Island Subbasin","Siphlonurus",1,0,0,"none",0,0
"1366","W Lake Sammamish Subbasin","Siphlonurus",1,0,0,"none",0,0
"1367","W Lake Washington - Seattle N Subbasin","Siphlonurus",1,0,0,"none",0,0
"1368","W Lake Washington - Seattle S Subbasin","Siphlonurus",1,0,0,"none",0,0
"1369","Bear Creek Subbasin","Simuliidae",0.381480135815476,-0.062202380952381,-0.0526315789473684,"none",146,6990.16370413133
"1370","Black River Subbasin","Simuliidae",0.00257839627494083,-0.78125,-0.195866141732283,"negative",127,10040.2858439562
"1371","Coal Creek (Cedar) Subbasin","Simuliidae",0.0466631342837693,-2.109375,-0.278538812785388,"negative",30,1074.67115870241
"1372","Coal Creek (Green) Subbasin","Simuliidae",0.521911984493271,-0.165339335180058,-0.0761154855643045,"none",39,4303.27203369386
"1373","Covington Creek Subbasin","Simuliidae",0.633195717071316,0,0.0367298578199052,"none",78,3574.21719592607
"1374","Deep Creek Subbasin","Simuliidae",0.861938586084274,0.0897867564534223,0.0256410256410256,"none",33,983.624119761668
"1375","Duwamish River Subbasin","Simuliidae",0.630862789073429,0.308479532163747,0.0680628272251309,"none",35,2026.55591494988
"1376","E Lake Sammamish Subbasin","Simuliidae",0.254139156335971,-0.396374458874458,-0.0961810466760962,"none",77,3509.69869392564
"1377","E Lake Washington - Kenmore N Subbasin","Simuliidae",0.939613698235622,0.1875,0.0196078431372549,"none",18,1800.36458333333
"1378","E Lake Washington - Kenmore S Subbasin","Simuliidae",0.821891691251159,-0.579630966859232,-0.05,"none",16,880.845959437207
"1379","Evans Creek Subbasin","Simuliidae",0.00765412578790614,-0.431818181818182,-0.26628895184136,"negative",60,2938.78842224797
"1380","Forbes Creek Subbasin","Simuliidae",0.879987855827713,-0.474107979882439,-0.0285714285714286,"none",21,1241.927961305
"1381","Issaquah Creek Subbasin","Simuliidae",0.852156372648454,0,-0.0111888111888112,"none",153,3849.52606891514
"1382","Jenkins Creek Subbasin","Simuliidae",0.489086607945372,-0.111111111111111,-0.0845481049562682,"none",34,2436.03814935065
"1383","Kelsey Creek Subbasin","Simuliidae",0.0945919219932043,-2.83956916099774,-0.2265625,"none",30,4106.24985706074
"1384","Little Bear Creek Subbasin","Simuliidae",0.277342139266535,0.337962962962961,0.067680608365019,"none",129,7839.49911812404
"1385","Lower Cedar River Subbasin","Simuliidae",0.103278281535052,0.0833333333333333,0.125175808720113,"none",89,2835.63665187045
"1386","Lower Green River - E Subbasin","Simuliidae",0.0504334788230913,-0.158630279034691,-0.234104046242775,"none",32,329.814383927508
"1387","Lower Green River - W Subbasin","Simuliidae",0.276278415808018,-4.86545138888889,-0.219047619047619,"none",15,1992.3221001221
"1388","Lyon Creek Subbasin","Simuliidae",0.0765136542413989,-1.86099865047234,-0.323529411764706,"none",17,600.72665198149
"1389","May Creek Subbasin","Simuliidae",0.516690027576154,0.375,0.0669546436285097,"none",53,2942.58905787354
"1390","McAleer Creek Subbasin","Simuliidae",0.343772669293112,0.225,0.16374269005848,"none",16,569.239102667199
"1391","Middle Green River Subbasin","Simuliidae",0.57451872719947,0,-0.0407701019252548,"none",85,2319.88997032453
"1392","Mill Creek Subbasin","Simuliidae",0.130712965229234,-0.236263736263737,-0.182080924855491,"none",34,889.567904794927
"1393","Miller Creek Subbasin","Simuliidae",0.000292470153189672,-8.21386946386946,-0.475935828877005,"negative",35,3926.95709637585
"1394","Newaukum Creek Subbasin","Simuliidae",0.628454945890387,-0.0520833333333326,-0.0380499405469679,"none",91,1256.12827459157
"1395","North Creek Subbasin","Simuliidae",0.289824749713936,-0.314338235294118,-0.115577889447236,"none",45,1448.31611006747
"1396","S Fork Snoqualmie Subbasin","Simuliidae",0.310602411572152,-0.645461309523809,-0.188888888888889,"none",19,1852.12642045455
"1397","Sammamish River Subbasin","Simuliidae",0.0314159720122642,-0.73265531445679,-0.156327543424318,"negative",106,6833.08295757502
"1398","Soos Creek Subbasin","Simuliidae",0.872650734367096,-0.015625,-0.0121703853955375,"none",105,5815.87264268959
"1399","Swamp Creek Subbasin","Simuliidae",0.1219253605919,-0.277777777777778,-0.182825484764543,"none",38,1993.63511141636
"1400","Thornton Creek Subbasin","Simuliidae",0.0855148056305153,-8.61320217611337,-0.284210526315789,"none",19,2806.92101440226
"1401","Tibbetts Creek Subbasin","Simuliidae",0.609419661424347,-0.580474624060134,-0.0769230769230769,"none",28,3750.33833533934
"1402","Upper Cedar River Subbasin","Simuliidae",1,0,-0.0065359477124183,"none",14,82.10520679925
"1403","Vashon-Maury Island Subbasin","Simuliidae",0.0150788845889154,-1.66819852941176,-0.296442687747036,"negative",40,2437.25763624293
"1404","W Lake Sammamish Subbasin","Simuliidae",0.823240565525223,0.459155701754386,0.0353982300884956,"none",29,2295.22016289309
"1405","W Lake Washington - Seattle N Subbasin","Simuliidae",0.0408158476159626,-3.17543859649123,-0.359477124183007,"negative",18,813.936438249224
"1406","W Lake Washington - Seattle S Subbasin","Simuliidae",0.117555942373563,-0.995179865424432,-0.150655021834061,"none",60,3027.69089981427
"1407","Bear Creek Subbasin","Sialis",0.663600721616696,0,0.0105263157894737,"none",7,7.41208791208791
"1408","Black River Subbasin","Sialis",0.166489368602071,0,-0.0383858267716535,"none",9,12.8357142857143
"1409","Coal Creek (Cedar) Subbasin","Sialis",1,0,0,"none",0,0
"1410","Coal Creek (Green) Subbasin","Sialis",1,0,0,"none",0,0
"1411","Covington Creek Subbasin","Sialis",0.902791555949119,0,0.004739336492891,"none",5,4.07168737060041
"1412","Deep Creek Subbasin","Sialis",0.0071440236921323,0,0.194139194139194,"positive",4,7.5
"1413","Duwamish River Subbasin","Sialis",1,0,0,"none",0,0
"1414","E Lake Sammamish Subbasin","Sialis",0.522816653919089,0,0.0113154172560113,"none",1,1.25
"1415","E Lake Washington - Kenmore N Subbasin","Sialis",1,0,0,"none",0,0
"1416","E Lake Washington - Kenmore S Subbasin","Sialis",1,0,0,"none",0,0
"1417","Evans Creek Subbasin","Sialis",0.635256295997248,0,0.0113314447592068,"none",1,0.75
"1418","Forbes Creek Subbasin","Sialis",1,0,0,"none",0,0
"1419","Issaquah Creek Subbasin","Sialis",0.475887562811711,0,0.0118881118881119,"none",5,5.2529761904762
"1420","Jenkins Creek Subbasin","Sialis",0.0964192411335085,0,0.110787172011662,"none",5,2.73809523809524
"1421","Kelsey Creek Subbasin","Sialis",1,0,0,"none",0,0
"1422","Little Bear Creek Subbasin","Sialis",0.539644188186242,0,0.0114068441064639,"none",4,2.24332264957265
"1423","Lower Cedar River Subbasin","Sialis",1,0,0,"none",0,0
"1424","Lower Green River - E Subbasin","Sialis",0.2852877797453,0,-0.069364161849711,"none",7,10.5801282051282
"1425","Lower Green River - W Subbasin","Sialis",0.297621467891116,0,-0.0952380952380952,"none",1,0.384615384615385
"1426","Lyon Creek Subbasin","Sialis",0.35832646674888,0,0.0735294117647059,"none",1,0.125
"1427","May Creek Subbasin","Sialis",0.529549005244452,0,0.0237580993520518,"none",2,1.921875
"1428","McAleer Creek Subbasin","Sialis",1,0,0,"none",0,0
"1429","Middle Green River Subbasin","Sialis",0.467058901715173,0,0.0101925254813137,"none",2,0.349025974025974
"1430","Mill Creek Subbasin","Sialis",1,0,0,"none",0,0
"1431","Miller Creek Subbasin","Sialis",1,0,0,"none",0,0
"1432","Newaukum Creek Subbasin","Sialis",0.563260084128636,0,-0.00951248513674197,"none",1,1.33333333333333
"1433","North Creek Subbasin","Sialis",0.862319738389436,0,-0.00753768844221105,"none",1,0.681818181818182
"1434","S Fork Snoqualmie Subbasin","Sialis",1,0,0,"none",0,0
"1435","Sammamish River Subbasin","Sialis",0.177261692279123,0,-0.0186104218362283,"none",1,3.52941176470588
"1436","Soos Creek Subbasin","Sialis",0.416507080732108,0,-0.0243407707910751,"none",8,7.73619417862839
"1437","Swamp Creek Subbasin","Sialis",0.385881758660254,0,-0.0304709141274238,"none",1,2
"1438","Thornton Creek Subbasin","Sialis",1,0,0,"none",0,0
"1439","Tibbetts Creek Subbasin","Sialis",0.824229811458218,0,-0.0240384615384615,"none",6,4.76587301587302
"1440","Upper Cedar River Subbasin","Sialis",1,0,0,"none",0,0
"1441","Vashon-Maury Island Subbasin","Sialis",1,0,0,"none",0,0
"1442","W Lake Sammamish Subbasin","Sialis",1,0,0,"none",0,0
"1443","W Lake Washington - Seattle N Subbasin","Sialis",1,0,0,"none",0,0
"1444","W Lake Washington - Seattle S Subbasin","Sialis",1,0,0,"none",0,0
"1445","Bear Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1446","Black River Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1447","Coal Creek (Cedar) Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1448","Coal Creek (Green) Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1449","Covington Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1450","Deep Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1451","Duwamish River Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1452","E Lake Sammamish Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1453","E Lake Washington - Kenmore N Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1454","E Lake Washington - Kenmore S Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1455","Evans Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1456","Forbes Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1457","Issaquah Creek Subbasin","Serratella.micheneri",2.26042979534213e-06,0,0.125174825174825,"positive",19,211.471235265171
"1458","Jenkins Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1459","Kelsey Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1460","Little Bear Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1461","Lower Cedar River Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1462","Lower Green River - E Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1463","Lower Green River - W Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1464","Lyon Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1465","May Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1466","McAleer Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1467","Middle Green River Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1468","Mill Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1469","Miller Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1470","Newaukum Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1471","North Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1472","S Fork Snoqualmie Subbasin","Serratella.micheneri",0.0948982661049449,0,-0.177777777777778,"none",3,4.57217261904762
"1473","Sammamish River Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1474","Soos Creek Subbasin","Serratella.micheneri",0.0113779444989757,0,0.0446247464503043,"positive",3,4.69917582417583
"1475","Swamp Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1476","Thornton Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1477","Tibbetts Creek Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1478","Upper Cedar River Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1479","Vashon-Maury Island Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1480","W Lake Sammamish Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1481","W Lake Washington - Seattle N Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1482","W Lake Washington - Seattle S Subbasin","Serratella.micheneri",1,0,0,"none",0,0
"1483","Bear Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1484","Black River Subbasin","Serratella.levis",1,0,0,"none",0,0
"1485","Coal Creek (Cedar) Subbasin","Serratella.levis",1,0,0,"none",0,0
"1486","Coal Creek (Green) Subbasin","Serratella.levis",1,0,0,"none",0,0
"1487","Covington Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1488","Deep Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1489","Duwamish River Subbasin","Serratella.levis",1,0,0,"none",0,0
"1490","E Lake Sammamish Subbasin","Serratella.levis",1,0,0,"none",0,0
"1491","E Lake Washington - Kenmore N Subbasin","Serratella.levis",1,0,0,"none",0,0
"1492","E Lake Washington - Kenmore S Subbasin","Serratella.levis",1,0,0,"none",0,0
"1493","Evans Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1494","Forbes Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1495","Issaquah Creek Subbasin","Serratella.levis",0.0056357188451932,0,-0.0461538461538462,"negative",5,43.5833333333333
"1496","Jenkins Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1497","Kelsey Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1498","Little Bear Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1499","Lower Cedar River Subbasin","Serratella.levis",1,0,0,"none",0,0
"1500","Lower Green River - E Subbasin","Serratella.levis",1,0,0,"none",0,0
"1501","Lower Green River - W Subbasin","Serratella.levis",1,0,0,"none",0,0
"1502","Lyon Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1503","May Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1504","McAleer Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1505","Middle Green River Subbasin","Serratella.levis",1,0,0,"none",0,0
"1506","Mill Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1507","Miller Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1508","Newaukum Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1509","North Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1510","S Fork Snoqualmie Subbasin","Serratella.levis",1,0,0,"none",0,0
"1511","Sammamish River Subbasin","Serratella.levis",1,0,0,"none",0,0
"1512","Soos Creek Subbasin","Serratella.levis",0.440712219116378,0,-0.00912778904665314,"none",1,1.03448275862069
"1513","Swamp Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1514","Thornton Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1515","Tibbetts Creek Subbasin","Serratella.levis",1,0,0,"none",0,0
"1516","Upper Cedar River Subbasin","Serratella.levis",1,0,0,"none",0,0
"1517","Vashon-Maury Island Subbasin","Serratella.levis",1,0,0,"none",0,0
"1518","W Lake Sammamish Subbasin","Serratella.levis",1,0,0,"none",0,0
"1519","W Lake Washington - Seattle N Subbasin","Serratella.levis",1,0,0,"none",0,0
