"","taxon","site","slope","inter","pval","trend","samples","sum.taxon"
"11338","Octogomphus","09NEW2102",1.18452101127367e-15,-25.5660685235329,1,"none",0,0
"11339","Octogomphus","09NEW2128",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11340","Octogomphus","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"11341","Octogomphus","09SOO0943",1.56702485074757e-15,-25.5660685235336,1,"none",0,0
"11342","Octogomphus","09SOO1022",-3.28423075391166e-15,-25.5660685235238,1,"none",0,0
"11343","Octogomphus","09SOO1130",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11344","Octogomphus","09SOO1134",8.6590542787596e-16,-25.5660685235322,1,"none",0,0
"11345","Octogomphus","09SOO1209",-4.48768848874984e-17,-25.5660685235304,1,"none",0,0
"11346","Octogomphus","09SOO1283",0.133154985588324,-269.659851435072,0.228846792447724,"none",4,4
"11347","Octogomphus","28A",-2.80370486227819e-15,-24.5660685235033,1,"none",0,0
"11348","Octogomphus","Miller_Cove",-3.59613550994035e-15,-24.5660685235017,1,"none",0,0
"11349","Octogomphus","Miller_SWSSD",-4.28631517355344e-15,-24.5660685235003,1,"none",0,0
"11350","Octogomphus","VashChris",-1.35678216597313e-15,-24.5660685235062,1,"none",0,0
"11351","Octogomphus","VashShing",-5.97472301625081e-16,-25.5660685235292,1,"none",0,0
"11352","Octogomphus","WalkerPreserve",1.19458731797145e-15,-24.5660685235114,1,"none",0,0
"11353","Nereididae","07SFS011059",-2.34008706776255e-15,-24.5660685235043,1,"none",0,0
"11354","Nereididae","07SFS011475",-2.34008706776255e-15,-24.5660685235043,1,"none",0,0
"11355","Nereididae","08BEA3312",-2.42355387162288e-16,-25.5660685235299,1,"none",0,0
"11356","Nereididae","08BEA3321",-7.66082521250233e-16,-24.5660685235074,1,"none",0,0
"11357","Nereididae","08BEA3474",-1.90144744526094e-15,-25.5660685235266,1,"none",0,0
"11358","Nereididae","08BEA3478",1.68042440746126e-15,-24.5660685235124,1,"none",0,0
"11359","Nereididae","08BEA3571",6.70707763941595e-16,-25.5660685235318,1,"none",0,0
"11360","Nereididae","08BEA3650",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11361","Nereididae","08BEA3737",-1.79842496852778e-15,-25.5660685235268,1,"none",0,0
"11362","Nereididae","08BEA3747",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11363","Nereididae","08BEA3826",-1.52209426008105e-15,-25.5660685235274,1,"none",0,0
"11364","Nereididae","08CED2433",-1.1836070132705e-15,-25.566068523528,1,"none",0,0
"11365","Nereididae","08CED2518",-8.98353013152025e-16,-24.5660685235072,1,"none",0,0
"11366","Nereididae","08CED2711",1.4653661529932e-15,-24.566068523512,1,"none",0,0
"11367","Nereididae","08CED2898",-1.17419896493921e-15,-25.5660685235281,1,"none",0,0
"11368","Nereididae","08CED4192",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11369","Nereididae","08CED4975",9.11674629616244e-16,-25.5660685235323,1,"none",0,0
"11370","Nereididae","08CED5032",1.17107761017488e-15,-25.5660685235328,1,"none",0,0
"11371","Nereididae","08CED5046",3.32249939442592e-15,-24.5660685235157,1,"none",0,0
"11372","Nereididae","08EAS1536",-3.40127523877443e-17,-25.5660685235304,1,"none",0,0
"11373","Nereididae","08EAS1964",8.13254780700032e-16,-25.5660685235321,1,"none",0,0
"11374","Nereididae","08EAS2058",-1.3500475667557e-15,-25.5660685235277,1,"none",0,0
"11375","Nereididae","08EAS2191",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11376","Nereididae","08EAS2272",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11377","Nereididae","08EAS2446",-4.5707016087516e-16,-25.5660685235295,1,"none",0,0
"11378","Nereididae","08EAS2540",-3.28458104725117e-16,-24.5660685235083,1,"none",0,0
"11379","Nereididae","08EAS2546",6.84401334021742e-16,-24.5660685235104,1,"none",0,0
"11380","Nereididae","08EAS2631",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11381","Nereididae","08EVA3555",-1.54687160133625e-15,-24.5660685235059,1,"none",0,0
"11382","Nereididae","08EVA3637",2.36452026593984e-15,-24.5660685235138,1,"none",0,0
"11383","Nereididae","08EVA3640",-2.49019289928679e-15,-24.566068523504,1,"none",0,0
"11384","Nereididae","08EVA3642",-8.42841808899023e-16,-24.5660685235073,1,"none",0,0
"11385","Nereididae","08EVA3813",-4.6927806569966e-16,-25.5660685235295,1,"none",0,0
"11386","Nereididae","08ISS3877",1.63097028106647e-15,-25.5660685235338,1,"none",0,0
"11387","Nereididae","08ISS3958",2.68286090546558e-15,-24.5660685235144,1,"none",0,0
"11388","Nereididae","08ISS3962",1.63097028106647e-15,-25.5660685235338,1,"none",0,0
"11389","Nereididae","08ISS4294",2.1719056215997e-15,-25.5660685235348,1,"none",0,0
"11390","Nereididae","08ISS4573",-2.03485462387326e-15,-25.5660685235263,1,"none",0,0
"11391","Nereididae","08ISS4724",-1.85077632887659e-16,-25.5660685235301,1,"none",0,0
"11392","Nereididae","08ISS4730",2.17460851609677e-15,-25.5660685235349,1,"none",0,0
"11393","Nereididae","08ISS4735",1.25322651524742e-15,-24.5660685235115,1,"none",0,0
"11394","Nereididae","08ISS4748",-2.78061605635527e-15,-25.5660685235248,1,"none",0,0
"11395","Nereididae","08ISS4884",1.05699963780941e-15,-25.5660685235326,1,"none",0,0
"11396","Nereididae","08LAK2827",2.1719056215997e-15,-25.5660685235348,1,"none",0,0
"11397","Nereididae","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"11398","Nereididae","08LAK3540",8.93054849613945e-16,-25.5660685235323,1,"none",0,0
"11399","Nereididae","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"11400","Nereididae","08LAK3627",5.8541474735368e-16,-25.5660685235316,1,"none",0,0
"11401","Nereididae","08LAK3628",2.39954470503298e-15,-25.5660685235353,1,"none",0,0
"11402","Nereididae","08LAK3699",-6.19529864917015e-16,-25.5660685235292,1,"none",0,0
"11403","Nereididae","08LAK3879",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11404","Nereididae","08LIT2585",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11405","Nereididae","08LIT2602",8.57846075965946e-16,-25.5660685235322,1,"none",0,0
"11406","Nereididae","08LIT2603",6.70707763941595e-16,-25.5660685235318,1,"none",0,0
"11407","Nereididae","08LIT2682",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11408","Nereididae","08LIT2685",4.922875525878e-16,-25.5660685235315,1,"none",0,0
"11409","Nereididae","08LIT2692",8.57846075965946e-16,-25.5660685235322,1,"none",0,0
"11410","Nereididae","08LIT2781",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11411","Nereididae","08NOR1362",-2.55126255672975e-15,-25.5660685235253,1,"none",0,0
"11412","Nereididae","08NOR1370",-4.84596170003375e-16,-25.5660685235295,1,"none",0,0
"11413","Nereididae","08NOR1750",-4.52475984105976e-15,-25.5660685235212,1,"none",0,0
"11414","Nereididae","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"11415","Nereididae","08NOR2306",-1.13639073913677e-15,-25.5660685235281,1,"none",0,0
"11416","Nereididae","08SAM0000",1.1983863207797e-15,-25.5660685235329,1,"none",0,0
"11417","Nereididae","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"11418","Nereididae","08SAM2674",-6.09229969583576e-16,-25.5660685235292,1,"none",0,0
"11419","Nereididae","08SAM2855",6.03472676218786e-16,-25.5660685235317,1,"none",0,0
"11420","Nereididae","08SAM2862",-3.37003876159776e-15,-25.5660685235236,1,"none",0,0
"11421","Nereididae","08SAM3045",9.51908864393692e-16,-24.5660685235109,1,"none",0,0
"11422","Nereididae","08SAM3047",8.79021634434932e-16,-25.5660685235322,1,"none",0,0
"11423","Nereididae","08WES0622",4.35541248366525e-16,-25.5660685235313,1,"none",0,0
"11424","Nereididae","08WES0629",-2.03485462387326e-15,-25.5660685235263,1,"none",0,0
"11425","Nereididae","08WES0903",2.18452779687981e-15,-25.5660685235348,1,"none",0,0
"11426","Nereididae","08WES0905",-1.9743778654915e-15,-25.5660685235264,1,"none",0,0
"11427","Nereididae","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"11428","Nereididae","08WES1178",7.92905480202455e-16,-25.566068523532,1,"none",0,0
"11429","Nereididae","08WES1340",-1.52897433544156e-15,-25.5660685235273,1,"none",0,0
"11430","Nereididae","08WES1490",5.96729637545053e-17,-25.5660685235306,1,"none",0,0
"11431","Nereididae","08WES1579",1.81109389763879e-15,-24.5660685235127,1,"none",0,0
"11432","Nereididae","09BLA0675",-2.9463745350008e-15,-25.5660685235245,1,"none",0,0
"11433","Nereididae","09BLA0716",5.78046921201896e-16,-25.5660685235316,1,"none",0,0
"11434","Nereididae","09BLA0722",3.73390729582009e-16,-25.5660685235312,1,"none",0,0
"11435","Nereididae","09BLA0756",0,-25.5660685235304,1,"none",0,0
"11436","Nereididae","09BLA0768",1.72695808426523e-15,-25.5660685235339,1,"none",0,0
"11437","Nereididae","09BLA0771",-3.69539075812698e-15,-25.5660685235229,1,"none",0,0
"11438","Nereididae","09BLA0772",1.13615923593411e-15,-25.5660685235327,1,"none",0,0
"11439","Nereididae","09BLA0817",-1.11895124184456e-15,-25.5660685235282,1,"none",0,0
"11440","Nereididae","09COV1165",4.24987818628234e-17,-25.5660685235305,1,"none",0,0
"11441","Nereididae","09COV1418",2.39954470503298e-15,-25.5660685235353,1,"none",0,0
"11442","Nereididae","09COV1756",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11443","Nereididae","09COV1862",-2.32110495780251e-15,-25.5660685235257,1,"none",0,0
"11444","Nereididae","09COV1864",-1.70733813604504e-15,-25.566068523527,1,"none",0,0
"11445","Nereididae","09DEE2163",-1.22839004343113e-15,-25.5660685235279,1,"none",0,0
"11446","Nereididae","09DEE2208",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11447","Nereididae","09DEE2211",2.99966988824194e-16,-25.5660685235311,1,"none",0,0
"11448","Nereididae","09DEE2294",1.7240727447527e-15,-25.5660685235339,1,"none",0,0
"11449","Nereididae","09DUW0091",1.76252886888472e-15,-25.566068523534,1,"none",0,0
"11450","Nereididae","09DUW0225",-5.12335514505093e-16,-24.566068523508,1,"none",0,0
"11451","Nereididae","09DUW0277",-21.6924841489309,43536.9476669921,0.999217355930306,"none",1,1
"11452","Nereididae","09JEN1318",-2.47064789177184e-15,-25.5660685235254,1,"none",0,0
"11453","Nereididae","09JEN1357",3.76561470475948e-16,-25.5660685235312,1,"none",0,0
"11454","Nereididae","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"11455","Nereididae","09LOW0751",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11456","Nereididae","09LOW0753",1.43577417452401e-15,-25.5660685235334,1,"none",0,0
"11457","Nereididae","09MID1374",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11458","Nereididae","09MID1537",-1.66214654556942e-15,-25.5660685235271,1,"none",0,0
"11459","Nereididae","09MID1744",-1.16295636281241e-16,-25.5660685235302,1,"none",0,0
"11460","Nereididae","09MID1817",5.19636648671629e-16,-25.5660685235315,1,"none",0,0
"11461","Nereididae","09MID1958",1.13690439665748e-15,-25.5660685235327,1,"none",0,0
"11462","Nereididae","09MID2426",4.24987818628234e-17,-25.5660685235305,1,"none",0,0
"11463","Nereididae","09MIL0340",-4.49064444206688e-16,-25.5660685235295,1,"none",0,0
"11464","Nereididae","09MIL0390",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11465","Nereididae","09NEW1657",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11466","Nereididae","09NEW2076",-8.88246926997755e-16,-25.5660685235286,1,"none",0,0
"11467","Nereididae","09NEW2102",1.18452101127367e-15,-25.5660685235329,1,"none",0,0
"11468","Nereididae","09NEW2128",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11469","Nereididae","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"11470","Nereididae","09SOO0943",1.56702485074757e-15,-25.5660685235336,1,"none",0,0
"11471","Nereididae","09SOO1022",-3.28423075391166e-15,-25.5660685235238,1,"none",0,0
"11472","Nereididae","09SOO1130",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11473","Nereididae","09SOO1134",8.6590542787596e-16,-25.5660685235322,1,"none",0,0
"11474","Nereididae","09SOO1209",-4.48768848874984e-17,-25.5660685235304,1,"none",0,0
"11475","Nereididae","09SOO1283",2.39954470503298e-15,-25.5660685235353,1,"none",0,0
"11476","Nereididae","28A",-2.80370486227819e-15,-24.5660685235033,1,"none",0,0
"11477","Nereididae","Miller_Cove",-3.59613550994035e-15,-24.5660685235017,1,"none",0,0
"11478","Nereididae","Miller_SWSSD",-4.28631517355344e-15,-24.5660685235003,1,"none",0,0
"11479","Nereididae","VashChris",-1.35678216597313e-15,-24.5660685235062,1,"none",0,0
"11480","Nereididae","VashShing",-5.97472301625081e-16,-25.5660685235292,1,"none",0,0
"11481","Nereididae","WalkerPreserve",1.19458731797145e-15,-24.5660685235114,1,"none",0,0
"11482","Neothremma","07SFS011059",-2.34008706776255e-15,-24.5660685235043,1,"none",0,0
"11483","Neothremma","07SFS011475",-2.34008706776255e-15,-24.5660685235043,1,"none",0,0
"11484","Neothremma","08BEA3312",-2.42355387162288e-16,-25.5660685235299,1,"none",0,0
"11485","Neothremma","08BEA3321",-7.66082521250233e-16,-24.5660685235074,1,"none",0,0
"11486","Neothremma","08BEA3474",-1.90144744526094e-15,-25.5660685235266,1,"none",0,0
"11487","Neothremma","08BEA3478",1.68042440746126e-15,-24.5660685235124,1,"none",0,0
"11488","Neothremma","08BEA3571",6.70707763941595e-16,-25.5660685235318,1,"none",0,0
"11489","Neothremma","08BEA3650",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11490","Neothremma","08BEA3737",-1.79842496852778e-15,-25.5660685235268,1,"none",0,0
"11491","Neothremma","08BEA3747",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11492","Neothremma","08BEA3826",-1.52209426008105e-15,-25.5660685235274,1,"none",0,0
"11493","Neothremma","08CED2433",-1.1836070132705e-15,-25.566068523528,1,"none",0,0
"11494","Neothremma","08CED2518",-8.98353013152025e-16,-24.5660685235072,1,"none",0,0
"11495","Neothremma","08CED2711",1.4653661529932e-15,-24.566068523512,1,"none",0,0
"11496","Neothremma","08CED2898",-1.17419896493921e-15,-25.5660685235281,1,"none",0,0
"11497","Neothremma","08CED4192",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11498","Neothremma","08CED4975",9.11674629616244e-16,-25.5660685235323,1,"none",0,0
"11499","Neothremma","08CED5032",1.17107761017488e-15,-25.5660685235328,1,"none",0,0
"11500","Neothremma","08CED5046",-0.278915852932298,561.070947732615,0.125854877466557,"none",5,5
"11501","Neothremma","08EAS1536",-3.40127523877443e-17,-25.5660685235304,1,"none",0,0
"11502","Neothremma","08EAS1964",8.13254780700032e-16,-25.5660685235321,1,"none",0,0
"11503","Neothremma","08EAS2058",-1.3500475667557e-15,-25.5660685235277,1,"none",0,0
"11504","Neothremma","08EAS2191",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11505","Neothremma","08EAS2272",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11506","Neothremma","08EAS2446",-4.5707016087516e-16,-25.5660685235295,1,"none",0,0
"11507","Neothremma","08EAS2540",-3.28458104725117e-16,-24.5660685235083,1,"none",0,0
"11508","Neothremma","08EAS2546",6.84401334021742e-16,-24.5660685235104,1,"none",0,0
"11509","Neothremma","08EAS2631",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11510","Neothremma","08EVA3555",-1.54687160133625e-15,-24.5660685235059,1,"none",0,0
"11511","Neothremma","08EVA3637",2.36452026593984e-15,-24.5660685235138,1,"none",0,0
"11512","Neothremma","08EVA3640",-2.49019289928679e-15,-24.566068523504,1,"none",0,0
"11513","Neothremma","08EVA3642",-8.42841808899023e-16,-24.5660685235073,1,"none",0,0
"11514","Neothremma","08EVA3813",-4.6927806569966e-16,-25.5660685235295,1,"none",0,0
"11515","Neothremma","08ISS3877",1.63097028106647e-15,-25.5660685235338,1,"none",0,0
"11516","Neothremma","08ISS3958",-0.19998857658214,401.666984230796,0.196379959330475,"none",4,4
"11517","Neothremma","08ISS3962",1.63097028106647e-15,-25.5660685235338,1,"none",0,0
"11518","Neothremma","08ISS4294",2.1719056215997e-15,-25.5660685235348,1,"none",0,0
"11519","Neothremma","08ISS4573",-2.03485462387326e-15,-25.5660685235263,1,"none",0,0
"11520","Neothremma","08ISS4724",-1.85077632887659e-16,-25.5660685235301,1,"none",0,0
"11521","Neothremma","08ISS4730",2.17460851609677e-15,-25.5660685235349,1,"none",0,0
"11522","Neothremma","08ISS4735",1.25322651524742e-15,-24.5660685235115,1,"none",0,0
"11523","Neothremma","08ISS4748",-2.78061605635527e-15,-25.5660685235248,1,"none",0,0
"11524","Neothremma","08ISS4884",1.05699963780941e-15,-25.5660685235326,1,"none",0,0
"11525","Neothremma","08LAK2827",2.1719056215997e-15,-25.5660685235348,1,"none",0,0
"11526","Neothremma","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"11527","Neothremma","08LAK3540",8.93054849613945e-16,-25.5660685235323,1,"none",0,0
"11528","Neothremma","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"11529","Neothremma","08LAK3627",5.8541474735368e-16,-25.5660685235316,1,"none",0,0
"11530","Neothremma","08LAK3628",2.39954470503298e-15,-25.5660685235353,1,"none",0,0
"11531","Neothremma","08LAK3699",-6.19529864917015e-16,-25.5660685235292,1,"none",0,0
"11532","Neothremma","08LAK3879",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11533","Neothremma","08LIT2585",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11534","Neothremma","08LIT2602",8.57846075965946e-16,-25.5660685235322,1,"none",0,0
"11535","Neothremma","08LIT2603",6.70707763941595e-16,-25.5660685235318,1,"none",0,0
"11536","Neothremma","08LIT2682",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11537","Neothremma","08LIT2685",4.922875525878e-16,-25.5660685235315,1,"none",0,0
"11538","Neothremma","08LIT2692",8.57846075965946e-16,-25.5660685235322,1,"none",0,0
"11539","Neothremma","08LIT2781",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11540","Neothremma","08NOR1362",-2.55126255672975e-15,-25.5660685235253,1,"none",0,0
"11541","Neothremma","08NOR1370",-4.84596170003375e-16,-25.5660685235295,1,"none",0,0
"11542","Neothremma","08NOR1750",-4.52475984105976e-15,-25.5660685235212,1,"none",0,0
"11543","Neothremma","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"11544","Neothremma","08NOR2306",-1.13639073913677e-15,-25.5660685235281,1,"none",0,0
"11545","Neothremma","08SAM0000",1.1983863207797e-15,-25.5660685235329,1,"none",0,0
"11546","Neothremma","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"11547","Neothremma","08SAM2674",-6.09229969583576e-16,-25.5660685235292,1,"none",0,0
"11548","Neothremma","08SAM2855",6.03472676218786e-16,-25.5660685235317,1,"none",0,0
"11549","Neothremma","08SAM2862",-3.37003876159776e-15,-25.5660685235236,1,"none",0,0
"11550","Neothremma","08SAM3045",9.51908864393692e-16,-24.5660685235109,1,"none",0,0
"11551","Neothremma","08SAM3047",8.79021634434932e-16,-25.5660685235322,1,"none",0,0
"11552","Neothremma","08WES0622",4.35541248366525e-16,-25.5660685235313,1,"none",0,0
"11553","Neothremma","08WES0629",-2.03485462387326e-15,-25.5660685235263,1,"none",0,0
"11554","Neothremma","08WES0903",2.18452779687981e-15,-25.5660685235348,1,"none",0,0
"11555","Neothremma","08WES0905",-1.9743778654915e-15,-25.5660685235264,1,"none",0,0
"11556","Neothremma","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"11557","Neothremma","08WES1178",7.92905480202455e-16,-25.566068523532,1,"none",0,0
"11558","Neothremma","08WES1340",-1.52897433544156e-15,-25.5660685235273,1,"none",0,0
"11559","Neothremma","08WES1490",5.96729637545053e-17,-25.5660685235306,1,"none",0,0
"11560","Neothremma","08WES1579",1.81109389763879e-15,-24.5660685235127,1,"none",0,0
"11561","Neothremma","09BLA0675",-2.9463745350008e-15,-25.5660685235245,1,"none",0,0
"11562","Neothremma","09BLA0716",5.78046921201896e-16,-25.5660685235316,1,"none",0,0
"11563","Neothremma","09BLA0722",3.73390729582009e-16,-25.5660685235312,1,"none",0,0
"11564","Neothremma","09BLA0756",0,-25.5660685235304,1,"none",0,0
"11565","Neothremma","09BLA0768",1.72695808426523e-15,-25.5660685235339,1,"none",0,0
"11566","Neothremma","09BLA0771",-3.69539075812698e-15,-25.5660685235229,1,"none",0,0
"11567","Neothremma","09BLA0772",1.13615923593411e-15,-25.5660685235327,1,"none",0,0
"11568","Neothremma","09BLA0817",-1.11895124184456e-15,-25.5660685235282,1,"none",0,0
"11569","Neothremma","09COV1165",4.24987818628234e-17,-25.5660685235305,1,"none",0,0
"11570","Neothremma","09COV1418",2.39954470503298e-15,-25.5660685235353,1,"none",0,0
"11571","Neothremma","09COV1756",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11572","Neothremma","09COV1862",-2.32110495780251e-15,-25.5660685235257,1,"none",0,0
"11573","Neothremma","09COV1864",-1.70733813604504e-15,-25.566068523527,1,"none",0,0
"11574","Neothremma","09DEE2163",-1.22839004343113e-15,-25.5660685235279,1,"none",0,0
"11575","Neothremma","09DEE2208",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11576","Neothremma","09DEE2211",2.99966988824194e-16,-25.5660685235311,1,"none",0,0
"11577","Neothremma","09DEE2294",1.7240727447527e-15,-25.5660685235339,1,"none",0,0
"11578","Neothremma","09DUW0091",1.76252886888472e-15,-25.566068523534,1,"none",0,0
"11579","Neothremma","09DUW0225",-5.12335514505093e-16,-24.566068523508,1,"none",0,0
"11580","Neothremma","09DUW0277",1.49231588623822e-15,-24.566068523512,1,"none",0,0
"11581","Neothremma","09JEN1318",-2.47064789177184e-15,-25.5660685235254,1,"none",0,0
"11582","Neothremma","09JEN1357",3.76561470475948e-16,-25.5660685235312,1,"none",0,0
"11583","Neothremma","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"11584","Neothremma","09LOW0751",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11585","Neothremma","09LOW0753",1.43577417452401e-15,-25.5660685235334,1,"none",0,0
"11586","Neothremma","09MID1374",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11587","Neothremma","09MID1537",0.842005216115961,-1700.98033354032,0.32602436805373,"none",1,1
"11588","Neothremma","09MID1744",-1.16295636281241e-16,-25.5660685235302,1,"none",0,0
"11589","Neothremma","09MID1817",5.19636648671629e-16,-25.5660685235315,1,"none",0,0
"11590","Neothremma","09MID1958",-0.272084394912021,548.458887340203,0.0354177400243711,"negative",12,12
"11591","Neothremma","09MID2426",-0.0568220855836182,113.324000871759,0.507467513158241,"none",5,5
"11592","Neothremma","09MIL0340",-4.49064444206688e-16,-25.5660685235295,1,"none",0,0
"11593","Neothremma","09MIL0390",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11594","Neothremma","09NEW1657",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11595","Neothremma","09NEW2076",-8.88246926997755e-16,-25.5660685235286,1,"none",0,0
"11596","Neothremma","09NEW2102",1.18452101127367e-15,-25.5660685235329,1,"none",0,0
"11597","Neothremma","09NEW2128",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11598","Neothremma","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"11599","Neothremma","09SOO0943",1.56702485074757e-15,-25.5660685235336,1,"none",0,0
"11600","Neothremma","09SOO1022",-3.28423075391166e-15,-25.5660685235238,1,"none",0,0
"11601","Neothremma","09SOO1130",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11602","Neothremma","09SOO1134",8.6590542787596e-16,-25.5660685235322,1,"none",0,0
"11603","Neothremma","09SOO1209",-4.48768848874984e-17,-25.5660685235304,1,"none",0,0
"11604","Neothremma","09SOO1283",2.39954470503298e-15,-25.5660685235353,1,"none",0,0
"11605","Neothremma","28A",-2.80370486227819e-15,-24.5660685235033,1,"none",0,0
"11606","Neothremma","Miller_Cove",-3.59613550994035e-15,-24.5660685235017,1,"none",0,0
"11607","Neothremma","Miller_SWSSD",-4.28631517355344e-15,-24.5660685235003,1,"none",0,0
"11608","Neothremma","VashChris",-1.35678216597313e-15,-24.5660685235062,1,"none",0,0
"11609","Neothremma","VashShing",-5.97472301625081e-16,-25.5660685235292,1,"none",0,0
"11610","Neothremma","WalkerPreserve",1.19458731797145e-15,-24.5660685235114,1,"none",0,0
"11611","Neophylax","07SFS011059",-43.6425811440449,87961.7065878697,0.999259916489984,"none",2,2
"11612","Neophylax","07SFS011475",0.35164200702569,-711.463223300693,0.30739839186588,"none",2,2
"11613","Neophylax","08BEA3312",-0.30998009577539,620.49137869562,0.16952448377809,"none",2,2
"11614","Neophylax","08BEA3321",-0.356311780382323,714.526739189236,0.239399657139338,"none",1,1
"11615","Neophylax","08BEA3474",-1.90144744526094e-15,-25.5660685235266,1,"none",0,0
"11616","Neophylax","08BEA3478",-0.509337193340898,1019.91788656651,0.317253802994466,"none",1,1
"11617","Neophylax","08BEA3571",0.182202078938602,-369.382067762499,0.246701048952316,"none",2,2
"11618","Neophylax","08BEA3650",0.208859080624481,-422.729009657466,0.161654466136804,"none",3,3
"11619","Neophylax","08BEA3737",0.161217416010724,-326.42395928129,0.225777717487661,"none",3,3
"11620","Neophylax","08BEA3747",0.0881963236637684,-177.42940434873,0.240920280231585,"none",11,11
"11621","Neophylax","08BEA3826",0.103776445049505,-208.175581621445,0.263523170480669,"none",12,12
"11622","Neophylax","08CED2433",-1.1836070132705e-15,-25.566068523528,1,"none",0,0
"11623","Neophylax","08CED2518",-8.98353013152025e-16,-24.5660685235072,1,"none",0,0
"11624","Neophylax","08CED2711",1.4653661529932e-15,-24.566068523512,1,"none",0,0
"11625","Neophylax","08CED2898",-1.17419896493921e-15,-25.5660685235281,1,"none",0,0
"11626","Neophylax","08CED4192",0.0768964340229626,-154.273456361614,0.311387771499195,"none",13,13
"11627","Neophylax","08CED4975",-0.0205250934072083,38.7173073635228,0.914214123139859,"none",1,1
"11628","Neophylax","08CED5032",0.0588034579480665,-117.889311125444,0.474075831083374,"none",11,11
"11629","Neophylax","08CED5046",0.075051125408026,-151.436206025323,0.584090220772975,"none",5,5
"11630","Neophylax","08EAS1536",-3.40127523877443e-17,-25.5660685235304,1,"none",0,0
"11631","Neophylax","08EAS1964",0.130482586288076,-265.826264513048,0.581887414460618,"none",1,1
"11632","Neophylax","08EAS2058",0.0489379977463739,-99.5087723585976,0.566275859664539,"none",5,5
"11633","Neophylax","08EAS2191",-1.77619967252712e-15,-25.5660685235268,1,"none",0,0
"11634","Neophylax","08EAS2272",-2.15401284320738e-15,-25.5660685235261,1,"none",0,0
"11635","Neophylax","08EAS2446",-4.5707016087516e-16,-25.5660685235295,1,"none",0,0
"11636","Neophylax","08EAS2540",-3.28458104725117e-16,-24.5660685235083,1,"none",0,0
"11637","Neophylax","08EAS2546",6.84401334021742e-16,-24.5660685235104,1,"none",0,0
